고객ID,가입일,구독기간(개월),구독상태,서비스이용횟수,월평균이용시간(시간),결제금액,할인사용여부,추천가입여부,고객유형
1775,2026-11-10,16,1,34,18.94939273519754,3272.4873819388795,1,0,프리미엄
1776,2026-11-11,12,1,44,8.141442251376672,11818.316701948173,0,0,프리미엄
1777,2026-11-12,17,1,26,46.570038209756206,22879.87262803992,0,0,일반
1778,2026-11-13,16,0,21,21.38186047768615,,1,1,일반
1779,2026-11-14,12,1,28,8.222543524004935,16062.958074747143,0,0,일반
1780,2026-11-15,8,1,48,,9975.473500031076,1,0,VIP
1781,2026-11-16,20,1,36,14.639814212196109,11455.26847969117,0,0,일반
1782,2026-11-17,3,0,40,17.909200819237924,24581.594102136693,1,0,일반
1783,2026-11-18,16,1,2,18.632017600146373,15617.221728930697,0,0,프리미엄
1784,2026-11-19,30,0,42,11.520469434309645,17584.753442814614,0,0,프리미엄
1785,2026-11-20,23,0,9,22.47352017496143,14437.67711786743,0,0,프리미엄
1786,2026-11-21,28,0,23,2.107401663600257,7424.333429511885,1,1,VIP
1787,2026-11-22,5,0,15,30.858983828772914,9075.383965511694,1,0,일반
1788,2026-11-23,20,1,13,8.721951292627795,20892.151628211162,0,0,일반
1789,2026-11-24,1,0,23,15.846784776896882,15764.460741728673,0,0,일반
1790,2026-11-25,30,1,17,27.515196736861625,11148.558220217577,1,0,일반
1791,2026-11-26,21,1,48,17.955389816938844,,0,0,일반
1792,2026-11-27,20,1,2,18.364522529023734,18307.989816419744,1,1,일반
1793,2026-11-28,6,0,20,9.87922557270229,17272.444237916563,0,1,프리미엄
1794,2026-11-29,22,1,20,40.956482174704504,11151.053998920772,1,0,일반
1795,2026-11-30,18,1,46,25.3148238220659,7123.483605314233,1,1,일반
1796,2026-12-01,8,1,3,9.172150517308333,12964.76728389227,1,0,프리미엄
1797,2026-12-02,32,0,12,21.781824460578513,20545.243179683534,1,1,일반
1798,2026-12-03,33,1,40,8.4653200534869,19271.884825536054,0,1,프리미엄
1799,2026-12-04,16,1,2,37.22414293989449,17052.016324625813,0,1,VIP
1800,2026-12-05,12,1,36,21.99637960708546,14145.597942669443,1,0,프리미엄
1801,2026-12-06,34,0,14,10.244534720929334,12416.266189696913,1,0,일반
1802,2026-12-07,14,1,16,26.975907356239166,14238.357977728201,1,0,VIP
1803,2026-12-08,33,0,19,17.219243279516867,,1,0,일반
1804,2026-12-09,23,0,34,7.117713444775191,20050.953061178807,1,0,프리미엄
1805,2026-12-10,2,1,44,23.810463339002098,13691.066175388662,0,0,일반
1806,2026-12-11,21,0,46,23.528418341378938,27681.156547637966,0,0,일반
1807,2026-12-12,2,0,6,31.37733632567398,15462.018878885281,0,1,VIP
1808,2026-12-13,27,0,13,20.645035569177978,,0,0,일반
1809,2026-12-14,9,1,36,21.07060286958551,22378.347193047754,1,1,프리미엄
1810,2026-12-15,1,1,22,21.60133036545184,4808.517351188624,0,0,일반
1811,2026-12-16,11,1,18,35.95282994507029,17400.16847282678,0,1,프리미엄
1812,2026-12-17,3,1,12,16.899264767259293,14636.008036833515,0,0,VIP
1813,2026-12-18,23,0,30,24.694549688057315,22240.921599356792,0,0,일반
1814,2026-12-19,26,1,40,26.16745452015612,18024.61679325096,0,1,일반
1815,2026-12-20,4,1,7,23.497765192307597,15695.510849208293,1,0,프리미엄
1816,2026-12-21,18,0,32,16.520953939404293,18313.168987732744,0,0,VIP
1817,2026-12-22,6,1,48,21.206040073075034,9722.08843939624,1,0,일반
1818,2026-12-23,35,1,19,19.06342238567149,19834.099172394293,1,0,프리미엄
1819,2026-12-24,22,0,6,39.59210360111803,8277.071214932645,1,0,일반
1820,2026-12-25,15,0,20,15.422362145686941,16792.486904071822,0,0,일반
1821,2026-12-26,22,0,27,10.874214737477718,15178.071705430122,0,1,일반
1822,2026-12-27,12,0,43,19.93798308566924,6184.727118142875,0,1,프리미엄
1823,2026-12-28,18,1,37,19.23301802571327,15344.710290480249,0,0,프리미엄
1824,2026-12-29,35,1,48,21.968435201686297,16409.933758531493,1,1,일반
1825,2026-12-30,30,1,7,15.425533977986683,,1,0,일반
1826,2026-12-31,24,1,5,21.103734799328766,9937.890005786961,1,0,프리미엄
1827,2027-01-01,30,0,11,21.296070389712114,17460.887017141988,0,0,일반
1828,2027-01-02,14,1,15,29.059896893600047,,1,1,VIP
1829,2027-01-03,6,1,3,20.930063837091517,16134.095446270218,0,0,일반
1830,2027-01-04,3,1,5,21.024750306315887,15044.208861774418,1,1,일반
1831,2027-01-05,16,1,23,25.16346379708517,12167.184915122016,1,0,일반
1832,2027-01-06,7,1,37,28.676550631815175,26360.907263323843,0,1,프리미엄
1833,2027-01-07,14,1,9,10.16324212373421,13508.34579875956,0,1,VIP
1834,2027-01-08,9,1,15,7.4767944013317855,10674.433182656085,1,0,일반
1835,2027-01-09,15,0,3,36.954796293838115,15272.136376050668,0,1,일반
1836,2027-01-10,21,0,29,27.04075437928158,14095.294768444412,0,0,일반
1837,2027-01-11,35,0,6,17.806133636705972,13392.435957917547,0,0,프리미엄
1838,2027-01-12,2,1,17,20.19701936633131,24371.38045302993,0,0,프리미엄
1839,2027-01-13,27,1,26,16.07438306670173,9351.260909976965,1,0,VIP
1840,2027-01-14,2,1,21,22.11280724441552,15187.18534396853,1,1,프리미엄
1841,2027-01-15,35,1,8,10.28162810595312,9686.634875357442,1,0,프리미엄
1842,2027-01-16,18,1,21,28.40166985089926,12294.876143019857,0,0,일반
1843,2027-01-17,14,1,11,21.75453398628502,23680.57974947516,1,0,일반
1844,2027-01-18,20,0,38,22.116270960333512,16407.225278609465,1,0,프리미엄
1845,2027-01-19,18,0,8,11.06057617321478,16346.852975941922,0,0,일반
1846,2027-01-20,10,1,42,25.242670967726355,10302.593859360728,0,1,일반
1847,2027-01-21,25,1,24,11.29028356853959,12876.89220641609,1,1,일반
1848,2027-01-22,2,1,35,13.078491400912142,24115.607607792517,0,0,일반
1849,2027-01-23,25,0,14,20.876219234417512,17496.811232184555,0,0,일반
1850,2027-01-24,33,0,14,45.073318996156516,13301.425741785477,0,0,일반
1851,2027-01-25,31,1,10,21.714661333548094,17203.036284849695,0,1,일반
1852,2027-01-26,14,0,12,5.688008796675689,16338.319316056044,0,0,일반
1853,2027-01-27,1,0,38,13.574986166392495,10802.801730740619,0,0,일반
1854,2027-01-28,16,1,44,26.837291122205738,13155.95875738963,1,1,프리미엄
1855,2027-01-29,3,0,46,8.715390550158762,26272.68051053933,0,0,일반
1856,2027-01-30,35,1,34,28.3110244114566,16960.012917233205,1,0,프리미엄
1857,2027-01-31,6,0,41,21.588205747650296,7154.789943452287,0,1,프리미엄
1858,2027-02-01,25,0,10,29.913271925907758,17551.050741232055,1,0,프리미엄
1859,2027-02-02,13,1,17,14.411458907490026,21515.441365139734,1,0,프리미엄
1860,2027-02-03,34,1,17,13.632160850672841,10478.109099236362,1,0,일반
1861,2027-02-04,8,1,3,25.649851582845113,12715.7885165826,1,0,일반
1862,2027-02-05,21,1,31,19.924716250278404,22268.85477479259,1,0,프리미엄
1863,2027-02-06,34,0,1,19.319771882137257,15174.56234413115,1,1,일반
1864,2027-02-07,4,1,12,35.689698689490626,14285.60888604355,0,0,일반
1865,2027-02-08,25,0,39,26.041409270617848,8319.709850607605,0,1,일반
1866,2027-02-09,15,1,4,0.10077033304272476,20352.831542404336,1,0,VIP
1867,2027-02-10,4,1,42,27.990681225163875,14057.654816246864,0,0,일반
1868,2027-02-11,12,1,13,26.98968800415122,4145.085324216154,1,0,일반
1869,2027-02-12,32,1,34,31.849112872234322,7136.812426168729,1,0,VIP
1870,2027-02-13,32,0,42,10.60301580426491,12192.096924086512,0,0,프리미엄
1871,2027-02-14,28,0,21,23.248058252101227,9635.788534186822,1,0,일반
1872,2027-02-15,13,1,22,21.116300212431813,10420.191231500106,0,0,VIP
1873,2027-02-16,31,1,4,10.423681525202467,26723.349476517153,0,0,일반
1874,2027-02-17,14,1,18,29.467665679065806,18537.61506833052,1,1,프리미엄
1875,2027-02-18,20,0,5,17.584540006906174,2113.274885028284,0,0,일반
1876,2027-02-19,18,1,19,31.527323912523347,13428.390443897488,1,0,일반
1877,2027-02-20,29,0,2,12.57141214932524,14552.53296323066,1,0,프리미엄
1878,2027-02-21,6,1,12,5.394145292006048,7615.330330316829,0,0,일반
1879,2027-02-22,32,1,17,17.574338179688553,17671.931527679713,1,1,일반
1880,2027-02-23,29,1,10,22.319131825624474,4793.053374300407,1,0,프리미엄
1881,2027-02-24,2,0,34,14.658040727810882,20484.734788851852,0,0,일반
1882,2027-02-25,23,1,6,,22207.649908614418,0,0,VIP
1883,2027-02-26,19,1,8,23.8364914491877,26762.925394785016,1,1,일반
1884,2027-02-27,31,1,11,23.789806905220257,7128.353728835435,1,0,일반
1885,2027-02-28,5,1,12,26.871672785409665,8145.513207499321,0,0,프리미엄
1886,2027-03-01,19,1,9,16.195075644492228,18463.360171263656,0,0,일반
1887,2027-03-02,34,1,2,15.649482676180927,20913.400275329885,1,0,일반
1888,2027-03-03,10,1,8,34.40321772801491,19044.763306792862,1,0,일반
1889,2027-03-04,25,0,11,4.245953141782838,20398.585035971304,0,1,VIP
1890,2027-03-05,2,0,36,17.5288220633236,21884.13680982517,1,1,일반
1891,2027-03-06,11,1,10,21.423018461318055,16011.251977646165,0,0,일반
1892,2027-03-07,31,0,21,26.06021830014241,13937.250432897037,1,0,일반
1893,2027-03-08,15,1,20,21.697671824043187,8159.113960372982,0,0,일반
1894,2027-03-09,9,1,48,10.78007361538441,13509.472973921007,0,0,일반
1895,2027-03-10,23,1,8,31.67613948020854,14275.55798834552,0,0,프리미엄
1896,2027-03-11,19,1,36,20.019074122769076,10251.577133378723,1,0,VIP
1897,2027-03-12,9,1,29,3.3199729350863585,14808.87899421468,1,1,일반
1898,2027-03-13,35,1,42,22.091766507733944,9688.105164602586,1,0,일반
1899,2027-03-14,21,0,12,24.75276871221464,20566.661681735848,1,1,VIP
1900,2027-03-15,9,1,14,39.60743953398115,17129.122345895797,0,0,일반
1901,2027-03-16,28,0,48,24.08751348870292,12701.98155580843,1,0,일반
1902,2027-03-17,7,1,21,5.17974427984878,15944.203039130425,0,0,VIP
1903,2027-03-18,16,1,22,5.530987091916435,9474.55118820925,1,1,프리미엄
1904,2027-03-19,16,1,21,32.58709458198267,9981.536184403682,0,0,일반
1905,2027-03-20,33,0,44,11.971969866508607,11830.726808613887,0,1,일반
1906,2027-03-21,4,1,30,,14040.359647954496,1,1,일반
1907,2027-03-22,4,1,39,30.005108677584325,15706.00906244512,1,1,일반
1908,2027-03-23,17,0,20,15.242641877853293,15725.781834480029,1,1,프리미엄
1909,2027-03-24,29,0,24,29.470139641596077,8406.111667513498,1,1,일반
1910,2027-03-25,35,0,23,10.852804946705884,14596.35558553921,0,1,프리미엄
1911,2027-03-26,7,1,7,34.7381233366588,10909.723397092228,1,0,일반
1912,2027-03-27,27,0,9,28.72063706933276,2044.833687253169,0,1,일반
1913,2027-03-28,28,1,1,12.773146333986531,30377.927657614746,1,1,일반
1914,2027-03-29,22,1,26,3.3960953310535906,11006.746370235443,1,0,프리미엄
1915,2027-03-30,14,1,38,43.05163858754142,11284.239229275972,0,1,프리미엄
1916,2027-03-31,7,0,38,17.897922980068536,8267.81938819704,0,0,일반
1917,2027-04-01,22,1,44,12.372683529242828,9712.53522651413,0,0,일반
1918,2027-04-02,5,1,22,33.86308268829499,14056.638425429417,0,0,프리미엄
1919,2027-04-03,2,1,44,29.457598534124404,21759.06662060014,0,0,일반
1920,2027-04-04,27,1,10,31.8279654331258,14028.2566422616,0,1,일반
1921,2027-04-05,21,1,6,19.01491722482269,13382.188453826626,0,1,일반
1922,2027-04-06,15,1,17,38.810546903236244,21001.36988510694,1,1,일반
1923,2027-04-07,21,1,38,6.893818194486382,12378.017347324583,1,1,프리미엄
1924,2027-04-08,10,1,24,14.479504784424787,15105.746977878329,0,0,일반
1925,2027-04-09,23,0,10,23.898787557148836,10392.149673935093,0,0,프리미엄
1926,2027-04-10,5,0,8,31.68111344237113,23425.66750476285,0,0,프리미엄
1927,2027-04-11,1,0,21,26.611590205248298,20242.55120017923,1,1,VIP
1928,2027-04-12,13,1,6,19.17134264153209,14235.063152333167,1,0,일반
1929,2027-04-13,21,1,21,15.248521327605207,13002.78359064637,1,1,일반
1930,2027-04-14,26,1,39,31.735108583593547,14840.802716816306,1,1,일반
1931,2027-04-15,21,1,24,27.643960132770303,14308.087106945997,1,1,일반
1932,2027-04-16,18,1,33,11.254762073089356,7265.901673386633,1,0,프리미엄
1933,2027-04-17,32,1,18,10.95730601936973,20413.33725712687,0,0,프리미엄
1934,2027-04-18,17,1,28,14.545118455604847,13864.311098778071,1,1,프리미엄
1935,2027-04-19,35,1,32,13.262381343806252,24491.70188023073,1,1,일반
1936,2027-04-20,11,0,12,30.29840912546468,17109.078553812913,1,0,일반
1937,2027-04-21,21,0,48,24.357323222180177,2394.5667493515357,1,1,일반
1938,2027-04-22,26,0,42,25.57787240403098,8591.882750754747,0,1,프리미엄
1939,2027-04-23,4,1,27,21.91669636796776,4269.724466408696,1,0,일반
1940,2027-04-24,34,1,10,22.387707153373544,8529.759728405508,0,0,일반
1941,2027-04-25,18,1,46,4.181825846596887,6831.991629053099,0,0,일반
1942,2027-04-26,35,0,42,27.941836576847685,16262.837451909203,0,0,VIP
1943,2027-04-27,29,1,32,14.365185194085573,13419.573291968622,1,1,프리미엄
1944,2027-04-28,29,1,42,19.66844666950007,18702.699590144446,1,0,VIP
1945,2027-04-29,21,0,26,15.26827077864666,14809.502086630193,1,1,프리미엄
1946,2027-04-30,13,1,25,21.458715651516755,13798.454659275825,1,1,일반
1947,2027-05-01,17,0,11,25.730939272439954,25016.03474634672,0,0,일반
1948,2027-05-02,9,1,23,9.911449674766711,16114.113169292512,1,0,일반
1949,2027-05-03,1,1,34,22.527492242440022,14597.442412487128,1,0,일반
1950,2027-05-04,2,0,40,15.509974212461433,10732.795399659784,1,0,프리미엄
1951,2027-05-05,29,0,23,33.21458775876003,9120.432421651862,0,0,일반
1952,2027-05-06,33,1,29,8.853745970203722,18852.505091960506,1,1,일반
1953,2027-05-07,10,1,31,9.974837304359461,18553.479989174295,1,0,일반
1954,2027-05-08,21,1,7,16.4042978196319,22857.893694745,1,0,일반
1955,2027-05-09,28,1,40,10.743562849861613,17394.55796651408,1,0,프리미엄
1956,2027-05-10,11,1,33,17.75618987013088,13034.485812802272,1,0,일반
1957,2027-05-11,34,1,21,14.721144938842869,17555.051393851587,1,0,일반
1958,2027-05-12,8,1,2,20.884123777018125,14598.496988980296,1,1,일반
1959,2027-05-13,22,1,18,30.080720278241543,19326.92567036885,1,0,일반
1960,2027-05-14,8,1,47,20.712796056842745,21671.65913426022,0,1,일반
1961,2027-05-15,15,1,33,21.623545608164775,14157.218268081062,1,0,일반
1962,2027-05-16,17,1,37,9.426773971879001,23786.548199073695,1,1,프리미엄
1963,2027-05-17,23,1,34,18.659404461848702,20941.7363381076,1,1,일반
1964,2027-05-18,24,0,20,15.782455283906026,15088.421697155354,0,0,일반
1965,2027-05-19,19,1,35,26.81640963640485,18353.716375289692,0,0,프리미엄
1966,2027-05-20,5,1,18,12.354330167973025,16527.484434900918,0,0,일반
1967,2027-05-21,32,0,46,11.393444074887666,15109.969964021468,1,1,일반
1968,2027-05-22,1,1,24,23.174291971473487,24565.725282365052,1,1,VIP
1969,2027-05-23,23,1,8,39.80103054372939,17588.022304953454,0,0,프리미엄
1970,2027-05-24,8,0,30,18.240513760253368,10795.158196844703,0,0,프리미엄
1971,2027-05-25,13,1,44,21.682084062304988,9860.151615356957,0,1,일반
1972,2027-05-26,8,0,10,29.480218483547855,,0,1,일반
1973,2027-05-27,23,0,23,25.099038986152724,17447.522504590866,0,1,일반
1974,2027-05-28,1,1,49,25.16479480382197,13292.431638404712,0,1,일반
1975,2027-05-29,24,1,11,19.04807548081995,16666.46858306389,0,0,VIP
1976,2027-05-30,35,0,2,19.242648172217393,19681.981424806865,0,1,일반
1977,2027-05-31,24,1,26,12.448514622734713,,0,1,일반
1978,2027-06-01,17,1,36,24.86373254301383,13407.633831558214,1,1,VIP
1979,2027-06-02,5,0,33,24.635544299986428,7957.246963333849,0,0,프리미엄
1980,2027-06-03,20,0,47,27.17164527693803,23962.01032665363,0,0,VIP
1981,2027-06-04,21,1,13,15.118955294466545,7714.495888404644,0,0,프리미엄
1982,2027-06-05,31,0,40,28.301343993786055,7517.85646272104,0,0,일반
1983,2027-06-06,11,1,25,31.33334788147937,23832.25129983449,0,0,프리미엄
1984,2027-06-07,15,1,4,7.860418817237395,,0,1,일반
1985,2027-06-08,19,1,42,17.031274206425937,17424.20170613091,1,0,일반
1986,2027-06-09,7,0,19,31.750235819608385,14750.39501273263,1,0,프리미엄
1987,2027-06-10,28,1,18,13.504443001471145,13803.97991302373,1,1,프리미엄
1988,2027-06-11,5,1,37,25.287625271833402,11745.869875028307,1,1,프리미엄
1989,2027-06-12,5,1,30,20.085760020024313,13584.78412862292,0,0,VIP
1990,2027-06-13,30,0,19,23.308793214235084,14762.923094846388,1,0,프리미엄
1991,2027-06-14,32,0,23,20.390563026922113,8127.750540302892,0,1,일반
1992,2027-06-15,8,1,16,27.461709845642716,10898.85742013772,1,1,프리미엄
1993,2027-06-16,10,1,1,9.78482864136122,4440.408755679022,0,0,프리미엄
1994,2027-06-17,32,0,12,10.866767558777134,15389.637260501568,1,0,VIP
1995,2027-06-18,28,1,24,34.645135502668566,15390.506005421634,1,0,일반
1996,2027-06-19,17,0,34,41.00363279985318,23892.577181325898,0,1,일반
1997,2027-06-20,31,1,8,19.945805613736376,16877.774610162793,1,0,프리미엄
1998,2027-06-21,8,1,18,37.1526604215171,12219.789665423108,0,0,일반
1999,2027-06-22,25,1,48,12.282253529864773,13998.224991501334,1,0,일반
2000,2027-06-23,9,1,5,14.684141165140428,17434.111562555507,1,1,일반
